dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.5589879684246059,0.09332253786855631,0.07,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.77872622402945,0.020060164815062412,4.38,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.7964708734899758,0.022274536002701316,3.45,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7404402683760919,0.02117876587283901,1.2,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.8621466709499364,0.021186533539540503,0.9,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7482049700835218,0.03288619995927937,0.61,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.7358450279732429,0.021148986271143592,0.24,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.6679982033840656,0.05060727799074271,0.13,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.8226275246137258,0.015798585859567674,0.17,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.6087454401651845,0.036884858673241434,0.08,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.8750566163809108,0.020730042099056375,2.85,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.801105220817847,0.02648013943885902,3.47,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.8796844138972428,0.01074980038766158,2.59,ok,,0
654_fri_c0_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8714328532891742,0.010131268915562605,5.71,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.2185834289576106,0.0715766593080826,0.1,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.21909454170828954,0.07133244128172886,0.1,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.020901687518115476,0.02870630040573922,0.11,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.019292047242335908,0.025688749921441927,0.08,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.0235253034308474,0.11634871455073051,0.43,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.20478108586102764,0.058197235629457895,0.25,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.6340944331920486,0.08295633043702359,0.22,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.832752495110018,0.025259255890833925,8.2,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.817614953907704,0.022040741001666673,5.23,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7419857280210748,0.024595799266131414,1.2,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.8577968045150397,0.011582425821256407,2.84,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7605967995676234,0.05041091267422919,0.79,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.5966870297525462,0.049140703690763336,0.35,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.11972824483575432,0.13293618794047127,0.3,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.19898010004197283,0.07114683402083231,0.16,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.16635238310390316,0.0817367924929693,0.08,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.10725751274937553,0.17108913817530344,1.56,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.843348867413221,0.020655260901583202,9.09,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.8483852532738506,0.02288784207948394,2.45,ok,,0
645_fri_c3_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.850856900223004,0.027507163910931245,4.39,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.7121773286480627,0.055684421034604165,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.7122668105902841,0.05526523379664291,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.016581827283525287,0.024759998147644402,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.06976508521359528,0.017406520593337874,0.05,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.8856257949529018,0.03997495531773007,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.7122892295513299,0.054959339992873654,0.05,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.5804438993143077,0.06551405863238075,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8302528128818327,0.015265700581569728,2.48,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.8474879251003656,0.019715182917011194,1.93,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7675311018400744,0.006829374894036235,0.5,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.8930728278581471,0.01076680096000244,0.6,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.8294753479636043,0.025201780136987043,0.4,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.7967912130048911,0.02865138228242024,0.12,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.7114010864146117,0.062260376058093606,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.92577746649158,0.011245266585020843,0.1,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.8228829088887881,0.024856655853570712,0.06,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.9198017157781015,0.021616191422817947,1.85,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8558412266709248,0.008526834626653856,2.03,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.8937378950462053,0.008843814082965001,0.65,ok,,0
649_fri_c0_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8957491609899165,0.0069693836554285335,3.06,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.2391846484175419,0.04517946829568319,0.06,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.2393019510169397,0.04499664288769427,0.09,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.04482537847930841,0.03563453964928097,0.07,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.04482537847930841,0.03563453964928097,0.05,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.2897713971586535,0.10864242463982236,0.06,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.2390690483267015,0.043649764001405605,0.05,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7515407981463689,0.009666890657585123,0.05,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8911912340878508,0.017447804782915518,2.71,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9280088245378255,0.009033472423500487,1.96,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.8188437842629057,0.01712374584664779,0.48,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.917267011881906,0.01097694460933611,0.65,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.8869412148459732,0.014411195619338273,0.39,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.7839283829909498,0.007819114559673483,0.14,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.20015361849385344,0.039160240059237066,0.08,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.8821142343102906,0.020281291117109083,0.11,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.847814556061965,0.021313336716634275,0.06,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.9407025428146596,0.019501295355708055,2.19,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.9022613395697553,0.01736097296606573,1.57,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9240446808767363,0.01499072766134983,1.17,ok,,0
597_fri_c2_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9239578740614934,0.00980230714762118,2.59,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.242562245879049,0.10983790549176432,0.19,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.24310122850995725,0.10837236352490012,0.18,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.008710578134238256,0.011970871439949923,0.07,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.008710578134238256,0.011970871439949923,0.06,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.26875322730186885,0.1358867204687455,0.21,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.23985677331894295,0.09859912258028547,0.1,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.6915839352754922,0.08254772581786161,0.1,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8742627792899416,0.03663486942961157,3.82,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9128029450910076,0.01513162022783234,2.87,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7544420151111474,0.04032955759894295,0.59,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.8976232280783544,0.025079223579181496,0.96,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.77621935320745,0.0408602603650075,0.51,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.6733231507358787,0.037794175531831085,0.15,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.14947262498106725,0.09036101262488834,0.06,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.532546981358581,0.12059083447762722,0.12,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.5314566380286987,0.05613947095388836,0.06,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.8718406464646955,0.021701455419148162,3.66,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8799908978983033,0.020815098158119574,2.83,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9065909315839435,0.01545305361607301,0.89,ok,,0
604_fri_c4_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9000312056366525,0.016919705592280843,2.72,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.11912612777264522,0.10672977786563513,0.09,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.11964627283112028,0.10561028592314042,0.1,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.01612855201232266,0.009660858302019674,0.09,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.01612855201232266,0.009660858302019674,0.12,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,-0.28665748583769396,0.09716702537637342,0.71,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.1225771191738179,0.0584768818294058,0.19,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.6405351106221895,0.041827688324642176,0.32,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8184542924138494,0.0439882642648007,8.22,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.8383598546662936,0.03407239112934128,5.55,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7069294178312677,0.05287367475886101,1.51,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.8477887573480606,0.051781017341743805,3.56,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.6714121177432244,0.07202491988271695,1.1,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.4973843947910578,0.043891835224313835,0.31,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.013019812561563482,0.11696969113986865,0.35,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.1266386243159887,0.018196596706915914,0.21,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.04874997830080854,0.10681986992813695,0.19,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.10705602675498867,0.09358254158809874,1.93,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8481420051107245,0.029449824327215303,16.96,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.8462110160012711,0.03834111104157147,6.26,ok,,0
616_fri_c4_500_50,regression,500,50,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8488908618732516,0.04221248987798461,17.02,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.2402696496425225,0.10095720082813053,0.09,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.24058408863612693,0.10033588775279353,0.07,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.007516622827447384,0.008628660414096889,0.07,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.007516622827447384,0.008628660414096889,0.09,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.18046180528799133,0.1075559668673966,0.23,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.241530637067591,0.0898838164135993,0.12,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7324802211637943,0.08057186519343894,0.07,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8753064563118441,0.009462649585281008,4.39,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9027271844507077,0.010112938980541029,3.05,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7896212368945369,0.013763185283720406,0.63,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9103913663779716,0.004771936041233224,1.06,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.771878302276279,0.051461227250379805,0.66,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.6298671266749425,0.05664084177036516,0.28,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.20000949575140456,0.0617967925287399,0.12,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.4521830595783382,0.1098026613808591,0.17,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.4051762863571485,0.11791542770870803,0.14,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.7917400185034791,0.04805581412117633,4.94,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.9019350231441059,0.01791366221465485,21.43,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9043981837186472,0.006914969953276357,0.93,ok,,0
627_fri_c2_500_10,regression,500,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8972463923291467,0.009407786679571832,29.67,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.26376875634166264,0.05179092817572336,0.06,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.2643933253399114,0.05189794494771882,0.06,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.006676614765326372,0.0050527488091097325,0.14,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.006676614765326372,0.0050527488091097325,0.13,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.265809342337924,0.060254151194144914,0.1,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.2658294281735634,0.051796515250581855,0.05,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.6821817709713615,0.05224993632863361,0.12,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8665452132234988,0.02168038008647282,3.3,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9218824098293397,0.013395679099286096,2.32,ok,,0
631_fri_c1_500_5,regression,500,5,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7336341033013248,0.02981019378522732,0.6,ok,,0
