dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed,condition
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.5352255276081802,0.0185323968200904,9.49,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.5604940959809844,0.0102765216543295,6.65,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.4532663989903033,0.0238907000373699,1.26,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.5745993714155009,0.0159365879415563,2.59,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.512008788962755,0.0230234666328614,0.66,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.4751069907228458,0.0214160368201612,0.22,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.4860083154538903,0.03258692250562,0.19,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.5012929415140654,0.0073664805530601,0.46,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.223814401345815,0.0412117377136429,0.09,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.2516460128036349,0.040623451471012,6.49,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.5198072497836688,0.0197896511007271,2.03,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.55916211930276,0.034743336789747,4.26,ok,,0,missing_30
598_fri_c0_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5645342608129675,0.0325088481291603,1.77,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.1314097509053097,0.0614058830223177,0.08,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.1314966624766593,0.0613163770692822,0.09,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,-0.010764144445443,0.0105702347921357,0.08,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,-0.010764144445443,0.0105702347921357,0.2,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,-0.579912105605253,0.2666991373234004,0.19,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.1363369626903238,0.0510978168958543,0.11,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,0.1044925698844761,0.1005584237974644,0.17,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.5767461858550994,0.0305581386019614,9.68,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.6012024497571844,0.0198670674456469,6.23,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.496465834524051,0.0393682531918654,1.44,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.6166493703629505,0.018295733680692,2.89,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.4229447674448479,0.0662849214425609,0.82,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.3492940115692853,0.0494200429111192,0.34,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.0761833980153291,0.0725444255559542,0.17,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.1065156951228633,0.0716013633617662,0.47,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.0392126185984164,0.0565449691864057,0.14,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,-0.6084164548118289,0.2569608139311968,7.97,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.5750391380705157,0.0406185027925047,1.89,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.6007304987786519,0.0348294730603026,3.93,ok,,0,missing_30
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.594241007507911,0.0384499658632037,1.6,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.2123300105373152,0.0250490544532542,0.06,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.2123854172682092,0.02502839198063,0.06,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,-0.0092703972153709,0.0105159394945578,0.06,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,-0.0092703972153709,0.0105159394945578,0.06,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.1672360792776293,0.0271315367433917,0.07,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.2137677936473331,0.0243937885470454,0.06,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,0.2710980038736325,0.1289147415124518,0.09,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.6586749404666046,0.0580438422243602,5.24,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.6836413455608531,0.0506474897237013,3.58,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.5082391462402779,0.035648337874967,0.93,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.6774302336508982,0.04045728382999,1.63,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.5404120968450343,0.06677544803519,0.63,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.4899611256341218,0.0450525327431628,0.16,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.1789511917463807,0.0424606958246135,0.08,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.4459837613957663,0.0436682380352307,0.24,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.3319798146127354,0.0680312644138305,0.08,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.4845000939673279,0.0311946405000879,10.33,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.6318890762546268,0.0509768156949088,1.17,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.6630186855857717,0.056756007592629,3.42,ok,,0,missing_30
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.649377480940417,0.0556395869080147,1.42,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.4813670071389292,0.0332950489900737,0.08,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.4813985429254391,0.0332360958843335,0.06,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,-0.0045234977311575,0.0034461332355352,0.09,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,-0.0034144810737023,0.0044773498671419,0.08,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.5757172922205935,0.0399652814782675,0.08,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.481569046802906,0.032758676070835,0.06,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,0.0020663546424779,0.1144323299048885,0.1,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.532400369004557,0.0306196026076029,5.66,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.5392738281929801,0.0189746742006419,3.35,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.4739609338134652,0.0267979437801628,0.72,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.5751025480794288,0.0308758000224496,1.2,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.5132426811242652,0.0350654090066331,0.56,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.4997763773199524,0.0288333873494964,0.18,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.4718442858247696,0.0378328861956002,0.08,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.5220285300012396,0.0396525360244736,0.25,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.3642103366622019,0.0311404237604172,0.08,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.4171497703998063,0.0646373977547933,9.5,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.4808895595874502,0.0466375789930483,0.87,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.5322401152693044,0.0350429546191926,4.3,ok,,0,missing_30
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5440238629598314,0.0262398246665825,1.49,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.2614238219015571,0.0191773106379839,0.09,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.2614248781616886,0.019170927009732,0.13,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,0.19947656773899,0.0105285691075426,0.09,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,0.1988585340865025,0.0095376195084931,0.08,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.2790588889636565,0.0216234239555757,0.1,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.261435420882953,0.0190361227392924,0.1,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,-0.1690846107421573,0.054700496968936,0.35,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.378632195607304,0.0276842422171915,20.13,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.3677719453236352,0.0349455598785563,10.35,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.3231294084162754,0.0244919496386975,0.68,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.387328696318186,0.0190928332663624,5.01,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.3736585138000008,0.0175641602149436,1.41,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.3491711751834352,0.0160715393112334,0.5,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.2403834838848662,0.0259235603487221,0.12,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.3414637546864921,0.0245857391876283,4.69,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.2151250281736535,0.018763784271356,0.3,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.33684059165471,0.0234862507132644,40.62,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.297969726749576,0.0291262906232354,0.97,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.3787516361641944,0.02355619930374,2.56,ok,,0,missing_30
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.3820856952165355,0.022831145374255,1.7,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.3091417502036377,0.0340484597392456,0.21,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.3091428312509229,0.0340258844606088,0.2,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,0.2580124347736929,0.0181214056251354,0.22,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM5,Elastic Net,True,,19.0,0.1987424015306594,0.0115648114502438,0.24,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.3256457635929096,0.0389314356199188,0.31,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.3091354237609005,0.0338269189336519,0.27,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,TR1,Decision Tree,True,,10.0,-0.3912069376075056,0.0323390786189567,0.39,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.2901616099120372,0.0385922392114023,22.52,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.2619611697678358,0.0352658668303099,12.67,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.2799075122874715,0.0300740253946867,1.41,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.3227835400763451,0.0330110953256915,4.35,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN6,Stacking,True,,6.0,0.3167554991613267,0.0341085545839969,1.71,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.3067055534774972,0.0317953984601849,0.59,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.3008019835211145,0.0363252259187253,0.22,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.3018432259577527,0.0285714712196694,4.85,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.1888752169948096,0.0329760818532775,0.46,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.3179607806967196,0.0366158181851267,39.41,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.218741686560017,0.0508581693419144,0.89,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.2996432047557038,0.0418232706177344,2.56,ok,,0,missing_30
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.2929180686346864,0.041651313412261,1.37,ok,,0,missing_30
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A62,A53,EN4,LightGBM,True,,1.0,0.8864404693216438,0.0128904872387625,3.39,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,LM2,Logistic Regression,True,,10.0,0.5835945663531871,0.0447244113517735,0.15,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,TR1,Decision Tree,True,,13.0,0.5836259143155694,0.0497397723878258,0.13,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,TR2,Random Forest,True,,5.0,0.5601462904911181,0.0271176967467016,2.18,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,TR3,Extra Trees,True,,3.0,0.5634796238244514,0.0266865506329136,1.69,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,EN1,AdaBoost,True,,15.0,0.5602612330198538,0.0390329982980246,0.52,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,EN2,Gradient Boosting (GBM),True,,7.0,0.5591222570532915,0.0298063390999442,0.7,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,EN6,Stacking,True,,6.0,0.540491118077325,0.0570442577083598,4.16,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,EN7,Voting Ensemble,True,,8.0,0.5925705329153604,0.0635090290568086,0.23,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,SV1,SVM (linear),True,,11.0,0.5734796238244513,0.0478228392364828,0.13,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.5566666666666666,0.0388730126323019,0.12,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,PR1,Naive Bayes,True,,14.0,0.5021630094043886,0.1049982653214673,0.11,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,IB1,k-Nearest Neighbors,True,,16.0,0.5792371995820271,0.027723834201186,0.11,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.5768129571577847,0.0358615209200292,0.12,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,NN1,Perceptron,True,,17.0,0.5807419017763845,0.0711602628124015,0.13,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,NN2,MLP (Feedforward),True,,2.0,0.5553291536050157,0.0320176294645041,2.47,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,EN3,XGBoost,True,,4.0,0.5634796238244514,0.0561837737173955,0.21,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,EN4,LightGBM,True,,1.0,0.5634796238244514,0.0125146485818623,0.98,ok,,0,dirty_5
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A41 A51 A64,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5534796238244514,0.0488033242840289,0.41,ok,,0,dirty_5
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A64,A54,LM2,Logistic Regression,True,,10.0,0.8400000000000001,0.0709488890396959,0.1,ok,,0,dirty_5
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A64,A54,TR1,Decision Tree,True,,13.0,0.84994301994302,0.0437265417619619,0.1,ok,,0,dirty_5
