dataset,rep,scenario,checker,sees,fired,statistic,seconds
allbp,3,none,DR-M4,features,0,0.041443,0.0879
allbp,3,none,DR-M5,features,0,0.014727,0.0073
allbp,3,none,DR-M6,features,0,0.187608,0.07
allbp,3,none,DR-M7,features,0,0.034897,0.0185
allbp,3,none,DR-M8,errors,0,0.0,0.0001
allbp,3,none,DR-M10,joint,0,0.004329,0.1239
allbp,3,none,DR-M12,features,0,0.042979,1.2165
allbp,3,none,DR-M13,features,0,0.005105,0.0096
allbp,3,none,DR-M14,joint,0,0.042609,0.1681
allbp,3,none,DR-C1,errors,1,42.0,0.0029
allbp,3,none,DR-C2,errors,0,,0.0003
allbp,3,none,DR-C3,errors,0,,0.0007
allbp,3,none,DR-C4,errors,0,,0.0023
allbp,3,none,DR-C5,errors,0,,0.4001
allbp,3,none,DR-C6,errors,0,,0.0216
allbp,3,none,DR-C7,errors,0,,0.0101
allbp,3,none,DR-C9,errors,0,,0.0005
allbp,3,none,DR-MV1,joint,0,26.074099,0.0011
allbp,3,none,DR-MV2,joint,0,0.052,0.0045
allbp,3,none,DR-CV1,joint,0,0.51586,0.9056
allbp,3,shift,DR-M1,features,1,0.0,0.018
allbp,3,shift,DR-M2,features,1,0.310586,0.0045
allbp,3,shift,DR-M3,features,1,0.0,0.0209
allbp,3,shift,DR-M4,features,1,0.157822,0.0911
allbp,3,shift,DR-M5,features,0,0.054008,0.0058
allbp,3,shift,DR-M6,features,0,0.279752,0.0585
allbp,3,shift,DR-M7,features,1,0.000523,0.0172
allbp,3,shift,DR-M8,errors,0,-0.008,0.0001
allbp,3,shift,DR-M10,joint,0,0.005035,0.127
allbp,3,shift,DR-M12,features,1,0.0,1.3598
allbp,3,shift,DR-M13,features,1,0.0,0.0121
allbp,3,shift,DR-M14,joint,0,0.051768,0.1221
allbp,3,shift,DR-C1,errors,1,13.0,0.0005
allbp,3,shift,DR-C2,errors,0,,0.0004
allbp,3,shift,DR-C3,errors,0,,0.0006
allbp,3,shift,DR-C4,errors,0,,0.0003
allbp,3,shift,DR-C5,errors,0,,0.4708
allbp,3,shift,DR-C6,errors,0,,0.0207
allbp,3,shift,DR-C7,errors,0,,0.0128
allbp,3,shift,DR-C9,errors,0,,0.0008
allbp,3,shift,DR-MV1,joint,1,83.933008,0.0013
allbp,3,shift,DR-MV2,joint,0,0.064,0.0038
allbp,3,shift,DR-CV1,joint,1,0.74716,1.0323
allbp,3,scale,DR-M1,features,0,0.039916,0.0191
allbp,3,scale,DR-M2,features,0,0.132428,0.006
allbp,3,scale,DR-M3,features,0,0.00547,0.0237
allbp,3,scale,DR-M4,features,0,0.062495,0.1208
allbp,3,scale,DR-M5,features,0,0.023461,0.0057
allbp,3,scale,DR-M6,features,1,0.388465,0.0798
allbp,3,scale,DR-M7,features,0,0.001992,0.0193
allbp,3,scale,DR-M8,errors,0,-0.016,0.0001
allbp,3,scale,DR-M10,joint,0,0.005321,0.1598
allbp,3,scale,DR-M12,features,0,0.004498,1.1531
allbp,3,scale,DR-M13,features,1,0.0,0.0135
allbp,3,scale,DR-M14,joint,1,0.061718,0.1348
allbp,3,scale,DR-C1,errors,0,,0.0008
allbp,3,scale,DR-C2,errors,0,,0.0003
allbp,3,scale,DR-C3,errors,0,,0.0006
allbp,3,scale,DR-C4,errors,0,,0.0003
allbp,3,scale,DR-C5,errors,0,,0.4328
allbp,3,scale,DR-C6,errors,0,,0.0301
allbp,3,scale,DR-C7,errors,0,,0.0087
allbp,3,scale,DR-C9,errors,0,,0.0004
allbp,3,scale,DR-MV1,joint,1,66.807902,0.0011
allbp,3,scale,DR-MV2,joint,1,0.084,0.0032
allbp,3,scale,DR-CV1,joint,1,0.655,0.9734
allbp,3,correlation,DR-M1,features,0,0.286206,0.0272
allbp,3,correlation,DR-M2,features,0,0.0716,0.0049
allbp,3,correlation,DR-M3,features,0,0.00547,0.0234
allbp,3,correlation,DR-M4,features,0,0.037412,0.1313
allbp,3,correlation,DR-M5,features,0,0.012797,0.0097
allbp,3,correlation,DR-M6,features,1,0.388465,0.0613
allbp,3,correlation,DR-M7,features,0,0.001992,0.021
allbp,3,correlation,DR-M8,errors,0,0.008,0.0001
allbp,3,correlation,DR-M10,joint,1,0.010776,0.127
allbp,3,correlation,DR-M12,features,1,0.001499,1.2322
allbp,3,correlation,DR-M13,features,1,0.0,0.0086
allbp,3,correlation,DR-M14,joint,1,0.093,0.1027
allbp,3,correlation,DR-C1,errors,0,,0.0007
allbp,3,correlation,DR-C2,errors,1,233.0,0.0003
allbp,3,correlation,DR-C3,errors,0,,0.0006
allbp,3,correlation,DR-C4,errors,0,,0.0003
allbp,3,correlation,DR-C5,errors,0,,0.386
allbp,3,correlation,DR-C6,errors,0,,0.0158
allbp,3,correlation,DR-C7,errors,0,,0.0078
allbp,3,correlation,DR-C9,errors,0,,0.0005
allbp,3,correlation,DR-MV1,joint,1,73.938106,0.001
allbp,3,correlation,DR-MV2,joint,1,0.14,0.0032
allbp,3,correlation,DR-CV1,joint,1,0.70016,0.9648
allbp,3,selection,DR-M1,features,1,2.9e-05,0.0201
allbp,3,selection,DR-M2,features,0,0.2147,0.0066
allbp,3,selection,DR-M3,features,1,0.0,0.0216
allbp,3,selection,DR-M4,features,0,0.099983,0.1044
allbp,3,selection,DR-M5,features,0,0.037686,0.0087
allbp,3,selection,DR-M6,features,1,0.523068,0.0599
allbp,3,selection,DR-M7,features,1,0.0,0.0205
allbp,3,selection,DR-M8,errors,0,-0.012,0.0001
allbp,3,selection,DR-M10,joint,1,0.019116,0.1302
allbp,3,selection,DR-M12,features,1,1e-06,1.1263
allbp,3,selection,DR-M13,features,1,0.0,0.012
allbp,3,selection,DR-M14,joint,1,0.205158,0.1148
allbp,3,selection,DR-C1,errors,0,,0.0008
allbp,3,selection,DR-C2,errors,0,,0.0003
allbp,3,selection,DR-C3,errors,0,,0.0006
allbp,3,selection,DR-C4,errors,0,,0.0003
allbp,3,selection,DR-C5,errors,0,,0.4007
allbp,3,selection,DR-C6,errors,0,,0.0187
allbp,3,selection,DR-C7,errors,0,,0.0068
allbp,3,selection,DR-C9,errors,0,,0.0005
allbp,3,selection,DR-MV1,joint,1,81.069378,0.001
allbp,3,selection,DR-MV2,joint,0,0.064,0.003
allbp,3,selection,DR-CV1,joint,0,0.56898,0.9481
allbp,3,label_shift,DR-M1,features,0,0.316137,0.0169
allbp,3,label_shift,DR-M2,features,0,0.060211,0.0044
allbp,3,label_shift,DR-M3,features,0,0.062273,0.0227
allbp,3,label_shift,DR-M4,features,0,0.031118,0.086
allbp,3,label_shift,DR-M5,features,0,0.010791,0.0056
allbp,3,label_shift,DR-M6,features,0,0.174356,0.0559
allbp,3,label_shift,DR-M7,features,0,0.043017,0.0179
allbp,3,label_shift,DR-M8,errors,1,0.024,0.0001
allbp,3,label_shift,DR-M10,joint,1,0.006671,0.139
allbp,3,label_shift,DR-M12,features,0,0.06097,1.0961
allbp,3,label_shift,DR-M13,features,0,0.007594,0.009
allbp,3,label_shift,DR-M14,joint,1,0.05897,0.1141
allbp,3,label_shift,DR-C1,errors,1,101.0,0.0006
allbp,3,label_shift,DR-C2,errors,1,132.0,0.0003
allbp,3,label_shift,DR-C3,errors,0,,0.0006
allbp,3,label_shift,DR-C4,errors,0,,0.0003
allbp,3,label_shift,DR-C5,errors,0,,0.4086
allbp,3,label_shift,DR-C6,errors,0,,0.0171
allbp,3,label_shift,DR-C7,errors,0,,0.008
allbp,3,label_shift,DR-C9,errors,0,,0.0005
allbp,3,label_shift,DR-MV1,joint,1,45.057518,0.001
allbp,3,label_shift,DR-MV2,joint,0,0.072,0.003
allbp,3,label_shift,DR-CV1,joint,0,0.53848,1.1075
allbp,3,concept,DR-M1,features,0,0.13174,0.0172
allbp,3,concept,DR-M2,features,0,0.064659,0.0064
allbp,3,concept,DR-M3,features,0,0.11643,0.0283
allbp,3,concept,DR-M4,features,0,0.032692,0.0911
allbp,3,concept,DR-M5,features,0,0.011591,0.0053
allbp,3,concept,DR-M6,features,0,0.149559,0.0585
allbp,3,concept,DR-M7,features,0,0.081292,0.0171
allbp,3,concept,DR-M8,errors,1,0.176,0.0001
allbp,3,concept,DR-M10,joint,0,0.003786,0.1224
allbp,3,concept,DR-M12,features,0,0.109445,1.0847
allbp,3,concept,DR-M13,features,0,0.025911,0.0079
allbp,3,concept,DR-M14,joint,0,0.037711,0.1042
allbp,3,concept,DR-C1,errors,1,27.0,0.0006
allbp,3,concept,DR-C2,errors,1,46.0,0.0002
allbp,3,concept,DR-C3,errors,0,,0.0007
allbp,3,concept,DR-C4,errors,1,107.0,0.0003
allbp,3,concept,DR-C5,errors,0,,0.4722
allbp,3,concept,DR-C6,errors,1,109.0,0.0225
allbp,3,concept,DR-C7,errors,0,,0.0113
allbp,3,concept,DR-C9,errors,1,116.0,0.0004
allbp,3,concept,DR-MV1,joint,0,19.970073,0.0009
allbp,3,concept,DR-MV2,joint,0,0.052,0.0029
allbp,3,concept,DR-CV1,joint,0,0.5243,0.9809
allbp,4,none,DR-M1,features,0,0.348152,0.0163
allbp,4,none,DR-M2,features,0,0.079234,0.0049
allbp,4,none,DR-M3,features,0,0.060181,0.0205
allbp,4,none,DR-M4,features,0,0.039842,0.0823
allbp,4,none,DR-M5,features,0,0.014182,0.0054
allbp,4,none,DR-M6,features,0,0.25349,0.083
allbp,4,none,DR-M7,features,0,0.029553,0.0255
allbp,4,none,DR-M8,errors,0,-0.016,0.0001
allbp,4,none,DR-M10,joint,0,0.004156,0.1233
allbp,4,none,DR-M12,features,0,0.038481,1.1675
allbp,4,none,DR-M13,features,0,0.003735,0.0081
allbp,4,none,DR-M14,joint,0,0.047797,0.1066
allbp,4,none,DR-C1,errors,0,,0.0008
allbp,4,none,DR-C2,errors,0,,0.0003
allbp,4,none,DR-C3,errors,0,,0.0006
allbp,4,none,DR-C4,errors,0,,0.0003
allbp,4,none,DR-C5,errors,0,,0.4724
allbp,4,none,DR-C6,errors,0,,0.0242
allbp,4,none,DR-C7,errors,0,,0.0094
allbp,4,none,DR-C9,errors,0,,0.0007
allbp,4,none,DR-MV1,joint,1,39.196389,0.0011
allbp,4,none,DR-MV2,joint,0,0.064,0.003
allbp,4,none,DR-CV1,joint,0,0.53078,1.023
allbp,4,shift,DR-M1,features,1,0.0,0.0177
allbp,4,shift,DR-M2,features,1,0.393814,0.0098
allbp,4,shift,DR-M3,features,1,0.0,0.0355
allbp,4,shift,DR-M4,features,1,0.216763,0.1482
allbp,4,shift,DR-M5,features,0,0.067325,0.0059
allbp,4,shift,DR-M6,features,1,0.395801,0.0599
allbp,4,shift,DR-M7,features,1,1e-06,0.0198
allbp,4,shift,DR-M8,errors,1,0.016,0.0
allbp,4,shift,DR-M10,joint,0,0.005073,0.1218
allbp,4,shift,DR-M12,features,1,0.0,1.2233
allbp,4,shift,DR-M13,features,1,0.0,0.0076
allbp,4,shift,DR-M14,joint,1,0.060463,0.1079
allbp,4,shift,DR-C1,errors,0,,0.0008
allbp,4,shift,DR-C2,errors,0,,0.0003
allbp,4,shift,DR-C3,errors,0,,0.0006
allbp,4,shift,DR-C4,errors,0,,0.0003
allbp,4,shift,DR-C5,errors,0,,0.3794
allbp,4,shift,DR-C6,errors,0,,0.0192
allbp,4,shift,DR-C7,errors,0,,0.0084
allbp,4,shift,DR-C9,errors,0,,0.0006
allbp,4,shift,DR-MV1,joint,1,99.510154,0.0018
allbp,4,shift,DR-MV2,joint,0,0.048,0.003
allbp,4,shift,DR-CV1,joint,1,0.85972,0.8564
allbp,4,scale,DR-M1,features,0,0.002784,0.018
allbp,4,scale,DR-M2,features,0,0.178903,0.0046
allbp,4,scale,DR-M3,features,1,0.000321,0.0206
allbp,4,scale,DR-M4,features,0,0.083833,0.0832
allbp,4,scale,DR-M5,features,0,0.031679,0.0081
allbp,4,scale,DR-M6,features,0,0.343483,0.0581
allbp,4,scale,DR-M7,features,0,0.031724,0.0192
allbp,4,scale,DR-M8,errors,0,-0.012,0.0
allbp,4,scale,DR-M10,joint,1,0.006006,0.1106
allbp,4,scale,DR-M12,features,0,0.003523,1.1275
allbp,4,scale,DR-M13,features,1,0.0,0.0079
allbp,4,scale,DR-M14,joint,0,0.05666,0.1055
allbp,4,scale,DR-C1,errors,0,,0.0008
allbp,4,scale,DR-C2,errors,0,,0.0003
allbp,4,scale,DR-C3,errors,0,,0.0011
allbp,4,scale,DR-C4,errors,0,,0.0003
allbp,4,scale,DR-C5,errors,0,,0.3723
allbp,4,scale,DR-C6,errors,0,,0.0219
allbp,4,scale,DR-C7,errors,0,,0.0073
allbp,4,scale,DR-C9,errors,0,,0.0004
allbp,4,scale,DR-MV1,joint,1,43.136668,0.0009
allbp,4,scale,DR-MV2,joint,1,0.08,0.0048
allbp,4,scale,DR-CV1,joint,1,0.73116,0.9463
allbp,4,correlation,DR-M1,features,0,0.046073,0.0202
allbp,4,correlation,DR-M2,features,0,0.076956,0.0053
allbp,4,correlation,DR-M3,features,0,0.018165,0.0237
allbp,4,correlation,DR-M4,features,0,0.039635,0.0991
allbp,4,correlation,DR-M5,features,0,0.013776,0.0066
allbp,4,correlation,DR-M6,features,0,0.190117,0.0712
allbp,4,correlation,DR-M7,features,0,0.011464,0.0169
allbp,4,correlation,DR-M8,errors,1,0.032,0.0
allbp,4,correlation,DR-M10,joint,0,0.00477,0.1121
allbp,4,correlation,DR-M12,features,0,0.008496,1.2424
allbp,4,correlation,DR-M13,features,1,0.0,0.0078
allbp,4,correlation,DR-M14,joint,0,0.047114,0.1111
allbp,4,correlation,DR-C1,errors,1,64.0,0.0006
allbp,4,correlation,DR-C2,errors,1,229.0,0.0003
allbp,4,correlation,DR-C3,errors,0,,0.0006
allbp,4,correlation,DR-C4,errors,0,,0.0003
allbp,4,correlation,DR-C5,errors,0,,0.3922
allbp,4,correlation,DR-C6,errors,0,,0.0177
allbp,4,correlation,DR-C7,errors,0,,0.0097
allbp,4,correlation,DR-C9,errors,0,,0.0005
allbp,4,correlation,DR-MV1,joint,0,29.791102,0.0011
allbp,4,correlation,DR-MV2,joint,0,0.064,0.0033
allbp,4,correlation,DR-CV1,joint,1,0.71224,0.941
allbp,4,selection,DR-M1,features,1,0.0,0.0211
allbp,4,selection,DR-M2,features,1,0.306057,0.0058
allbp,4,selection,DR-M3,features,1,0.0,0.021
allbp,4,selection,DR-M4,features,1,0.145365,0.089
allbp,4,selection,DR-M5,features,0,0.053532,0.0057
allbp,4,selection,DR-M6,features,1,0.606144,0.0624
allbp,4,selection,DR-M7,features,1,0.0,0.0222
allbp,4,selection,DR-M8,errors,0,-0.012,0.0001
allbp,4,selection,DR-M10,joint,1,0.019507,0.1345
allbp,4,selection,DR-M12,features,1,0.0,1.3976
allbp,4,selection,DR-M13,features,1,0.0,0.0087
allbp,4,selection,DR-M14,joint,1,0.208768,0.1158
allbp,4,selection,DR-C1,errors,0,,0.0012
allbp,4,selection,DR-C2,errors,0,,0.0003
allbp,4,selection,DR-C3,errors,0,,0.0023
allbp,4,selection,DR-C4,errors,0,,0.0004
allbp,4,selection,DR-C5,errors,0,,0.3946
allbp,4,selection,DR-C6,errors,0,,0.0214
allbp,4,selection,DR-C7,errors,0,,0.0072
allbp,4,selection,DR-C9,errors,0,,0.0012
allbp,4,selection,DR-MV1,joint,1,109.996031,0.0009
allbp,4,selection,DR-MV2,joint,0,0.072,0.0028
allbp,4,selection,DR-CV1,joint,1,0.6115,0.9333
allbp,4,label_shift,DR-M1,features,0,0.316137,0.0251
allbp,4,label_shift,DR-M2,features,0,0.097588,0.0065
allbp,4,label_shift,DR-M3,features,0,0.039882,0.0278
allbp,4,label_shift,DR-M4,features,0,0.049188,0.1099
allbp,4,label_shift,DR-M5,features,0,0.017458,0.0085
allbp,4,label_shift,DR-M6,features,0,0.190117,0.0644
allbp,4,label_shift,DR-M7,features,0,0.020162,0.0194
allbp,4,label_shift,DR-M8,errors,1,0.02,0.0001
allbp,4,label_shift,DR-M10,joint,0,0.003751,0.1159
allbp,4,label_shift,DR-M12,features,0,0.030485,1.208
allbp,4,label_shift,DR-M13,features,1,0.001843,0.0088
allbp,4,label_shift,DR-M14,joint,0,0.041446,0.1359
allbp,4,label_shift,DR-C1,errors,0,,0.0007
allbp,4,label_shift,DR-C2,errors,0,,0.0003
allbp,4,label_shift,DR-C3,errors,0,,0.0006
allbp,4,label_shift,DR-C4,errors,0,,0.0003
allbp,4,label_shift,DR-C5,errors,0,,0.4858
allbp,4,label_shift,DR-C6,errors,0,,0.0226
allbp,4,label_shift,DR-C7,errors,0,,0.0099
allbp,4,label_shift,DR-C9,errors,0,,0.0005
allbp,4,label_shift,DR-MV1,joint,0,36.869666,0.001
allbp,4,label_shift,DR-MV2,joint,0,0.064,0.0041
allbp,4,label_shift,DR-CV1,joint,0,0.4715,1.0122
allbp,4,concept,DR-M1,features,0,0.009719,0.018
allbp,4,concept,DR-M2,features,0,0.090432,0.0047
allbp,4,concept,DR-M3,features,0,0.067372,0.0193
allbp,4,concept,DR-M4,features,0,0.046076,0.0843
allbp,4,concept,DR-M5,features,0,0.016114,0.0055
allbp,4,concept,DR-M6,features,0,0.148036,0.063
allbp,4,concept,DR-M7,features,0,0.058041,0.0184
allbp,4,concept,DR-M8,errors,1,0.152,0.0001
allbp,4,concept,DR-M10,joint,0,0.002547,0.1108
allbp,4,concept,DR-M12,features,0,0.029658,1.2362
allbp,4,concept,DR-M13,features,0,0.01954,0.0077
allbp,4,concept,DR-M14,joint,0,0.030013,0.1102
allbp,4,concept,DR-C1,errors,1,44.0,0.0006
allbp,4,concept,DR-C2,errors,1,83.0,0.0003
allbp,4,concept,DR-C3,errors,0,,0.0006
allbp,4,concept,DR-C4,errors,1,235.0,0.0003
allbp,4,concept,DR-C5,errors,0,,0.3689
allbp,4,concept,DR-C6,errors,0,,0.0172
allbp,4,concept,DR-C7,errors,0,,0.0074
allbp,4,concept,DR-C9,errors,0,,0.0005
allbp,4,concept,DR-MV1,joint,0,21.073997,0.0009
allbp,4,concept,DR-MV2,joint,0,0.036,0.0028
allbp,4,concept,DR-CV1,joint,0,0.53384,1.0825
ann_thyroid,0,none,DR-M1,features,0,0.4183,0.0139
ann_thyroid,0,none,DR-M2,features,0,0.068886,0.0055
ann_thyroid,0,none,DR-M3,features,0,0.139717,0.0171
ann_thyroid,0,none,DR-M4,features,0,0.055281,0.0726
ann_thyroid,0,none,DR-M5,features,0,0.010398,0.0043
ann_thyroid,0,none,DR-M6,features,0,0.204983,0.0438
ann_thyroid,0,none,DR-M7,features,0,0.060285,0.013
ann_thyroid,0,none,DR-M8,errors,0,-0.002,0.0001
ann_thyroid,0,none,DR-M10,joint,0,0.002167,0.1176
ann_thyroid,0,none,DR-M12,features,0,0.107446,0.9874
ann_thyroid,0,none,DR-M13,features,0,0.014518,0.0095
ann_thyroid,0,none,DR-M14,joint,0,0.024594,0.1065
ann_thyroid,0,none,DR-C1,errors,1,149.0,0.0007
ann_thyroid,0,none,DR-C2,errors,0,,0.0003
ann_thyroid,0,none,DR-C3,errors,0,,0.0006
ann_thyroid,0,none,DR-C4,errors,0,,0.0003
ann_thyroid,0,none,DR-C5,errors,0,,0.3722
ann_thyroid,0,none,DR-C6,errors,0,,0.0273
ann_thyroid,0,none,DR-C7,errors,0,,0.0093
ann_thyroid,0,none,DR-C9,errors,0,,0.0006
ann_thyroid,0,none,DR-MV1,joint,0,21.063453,0.001
ann_thyroid,0,none,DR-MV2,joint,0,0.056,0.0031
ann_thyroid,0,none,DR-CV1,joint,0,0.51848,0.8062
ann_thyroid,0,shift,DR-M1,features,1,8e-06,0.0299
ann_thyroid,0,shift,DR-M2,features,0,0.158242,0.0081
ann_thyroid,0,shift,DR-M3,features,1,0.002178,0.0183
ann_thyroid,0,shift,DR-M4,features,0,0.079406,0.1119
ann_thyroid,0,shift,DR-M5,features,0,0.028151,0.0084
ann_thyroid,0,shift,DR-M6,features,0,0.243232,0.0779
ann_thyroid,0,shift,DR-M7,features,0,0.002523,0.0258
ann_thyroid,0,shift,DR-M8,errors,1,0.014,0.0001
ann_thyroid,0,shift,DR-M10,joint,0,0.004963,0.1877
ann_thyroid,0,shift,DR-M12,features,1,1.5e-05,0.8246
ann_thyroid,0,shift,DR-M13,features,1,0.0,0.0088
ann_thyroid,0,shift,DR-M14,joint,0,0.045885,0.1614
ann_thyroid,0,shift,DR-C1,errors,1,8.0,0.0007
ann_thyroid,0,shift,DR-C2,errors,0,,0.0009
ann_thyroid,0,shift,DR-C3,errors,0,,0.0008
ann_thyroid,0,shift,DR-C4,errors,0,,0.0004
ann_thyroid,0,shift,DR-C5,errors,0,,0.6029
ann_thyroid,0,shift,DR-C6,errors,0,,0.0389
ann_thyroid,0,shift,DR-C7,errors,0,,0.0135
ann_thyroid,0,shift,DR-C9,errors,0,,0.0005
ann_thyroid,0,shift,DR-MV1,joint,1,494.144607,0.0011
ann_thyroid,0,shift,DR-MV2,joint,0,0.064,0.0073
ann_thyroid,0,shift,DR-CV1,joint,1,0.82856,1.4016
ann_thyroid,0,scale,DR-M1,features,1,0.000567,0.0216
ann_thyroid,0,scale,DR-M2,features,1,0.262681,0.0082
ann_thyroid,0,scale,DR-M3,features,1,4e-06,0.0247
ann_thyroid,0,scale,DR-M4,features,1,0.13371,0.1036
ann_thyroid,0,scale,DR-M5,features,0,0.046294,0.0087
ann_thyroid,0,scale,DR-M6,features,1,0.384073,0.1193
ann_thyroid,0,scale,DR-M7,features,0,0.003177,0.0261
ann_thyroid,0,scale,DR-M8,errors,1,0.022,0.0001
ann_thyroid,0,scale,DR-M10,joint,0,0.003445,0.1701
ann_thyroid,0,scale,DR-M12,features,0,0.004373,0.7828
ann_thyroid,0,scale,DR-M13,features,1,0.0,0.0097
ann_thyroid,0,scale,DR-M14,joint,0,0.039452,0.1573
ann_thyroid,0,scale,DR-C1,errors,1,18.0,0.0006
ann_thyroid,0,scale,DR-C2,errors,0,,0.0003
ann_thyroid,0,scale,DR-C3,errors,0,,0.0007
ann_thyroid,0,scale,DR-C4,errors,0,,0.0003
ann_thyroid,0,scale,DR-C5,errors,0,,0.5581
ann_thyroid,0,scale,DR-C6,errors,0,,0.0339
ann_thyroid,0,scale,DR-C7,errors,0,,0.0128
ann_thyroid,0,scale,DR-C9,errors,0,,0.0005
ann_thyroid,0,scale,DR-MV1,joint,1,35.879663,0.0009
ann_thyroid,0,scale,DR-MV2,joint,0,0.044,0.007
ann_thyroid,0,scale,DR-CV1,joint,1,0.72164,1.3396
ann_thyroid,0,correlation,DR-M1,features,0,0.20871,0.0287
ann_thyroid,0,correlation,DR-M2,features,0,0.103774,0.0109
ann_thyroid,0,correlation,DR-M3,features,0,0.062284,0.0287
ann_thyroid,0,correlation,DR-M4,features,0,0.054447,0.1304
ann_thyroid,0,correlation,DR-M5,features,0,0.018498,0.0085
ann_thyroid,0,correlation,DR-M6,features,0,0.137258,0.0703
ann_thyroid,0,correlation,DR-M7,features,0,0.085965,0.023
ann_thyroid,0,correlation,DR-M8,errors,0,-0.002,0.0001
ann_thyroid,0,correlation,DR-M10,joint,0,0.00386,0.174
ann_thyroid,0,correlation,DR-M12,features,0,0.109445,0.7507
ann_thyroid,0,correlation,DR-M13,features,0,0.028881,0.0103
ann_thyroid,0,correlation,DR-M14,joint,0,0.031464,0.1593
ann_thyroid,0,correlation,DR-C1,errors,1,140.0,0.0007
ann_thyroid,0,correlation,DR-C2,errors,0,,0.0003
ann_thyroid,0,correlation,DR-C3,errors,0,,0.0006
ann_thyroid,0,correlation,DR-C4,errors,0,,0.0003
ann_thyroid,0,correlation,DR-C5,errors,0,,0.6029
ann_thyroid,0,correlation,DR-C6,errors,0,,0.0352
ann_thyroid,0,correlation,DR-C7,errors,0,,0.0128
ann_thyroid,0,correlation,DR-C9,errors,0,,0.0005
ann_thyroid,0,correlation,DR-MV1,joint,0,12.832778,0.0009
ann_thyroid,0,correlation,DR-MV2,joint,0,0.036,0.0028
ann_thyroid,0,correlation,DR-CV1,joint,1,0.81726,1.2249
ann_thyroid,0,selection,DR-M1,features,1,0.0,0.0155
ann_thyroid,0,selection,DR-M2,features,1,0.42721,0.0043
ann_thyroid,0,selection,DR-M3,features,1,0.0,0.0161
ann_thyroid,0,selection,DR-M4,features,1,0.234643,0.0694
ann_thyroid,0,selection,DR-M5,features,0,0.073473,0.0049
ann_thyroid,0,selection,DR-M6,features,1,0.860879,0.0431
ann_thyroid,0,selection,DR-M7,features,1,0.0,0.0141
ann_thyroid,0,selection,DR-M8,errors,0,-0.006,0.0001
ann_thyroid,0,selection,DR-M10,joint,1,0.013733,0.1362
ann_thyroid,0,selection,DR-M12,features,1,0.0,0.8956
ann_thyroid,0,selection,DR-M13,features,1,0.0,0.0064
ann_thyroid,0,selection,DR-M14,joint,1,0.166662,0.1769
ann_thyroid,0,selection,DR-C1,errors,0,,0.0008
ann_thyroid,0,selection,DR-C2,errors,0,,0.0003
ann_thyroid,0,selection,DR-C3,errors,0,,0.0124
ann_thyroid,0,selection,DR-C4,errors,0,,0.0004
ann_thyroid,0,selection,DR-C5,errors,0,,0.5241
ann_thyroid,0,selection,DR-C6,errors,0,,0.0413
ann_thyroid,0,selection,DR-C7,errors,0,,0.014
ann_thyroid,0,selection,DR-C9,errors,0,,0.0009
ann_thyroid,0,selection,DR-MV1,joint,1,158.824201,0.0011
ann_thyroid,0,selection,DR-MV2,joint,0,0.048,0.0039
ann_thyroid,0,selection,DR-CV1,joint,0,0.57718,0.869
ann_thyroid,0,label_shift,DR-M1,features,0,0.316137,0.0139
ann_thyroid,0,label_shift,DR-M2,features,0,0.097319,0.0042
ann_thyroid,0,label_shift,DR-M3,features,0,0.080976,0.0173
ann_thyroid,0,label_shift,DR-M4,features,0,0.050665,0.0699
ann_thyroid,0,label_shift,DR-M5,features,0,0.017384,0.005
ann_thyroid,0,label_shift,DR-M6,features,1,0.413267,0.0451
ann_thyroid,0,label_shift,DR-M7,features,0,0.010377,0.0132
ann_thyroid,0,label_shift,DR-M8,errors,1,0.002,0.0001
ann_thyroid,0,label_shift,DR-M10,joint,0,0.003678,0.1514
ann_thyroid,0,label_shift,DR-M12,features,0,0.110945,0.8513
ann_thyroid,0,label_shift,DR-M13,features,0,0.028881,0.0113
ann_thyroid,0,label_shift,DR-M14,joint,0,0.040826,0.1193
ann_thyroid,0,label_shift,DR-C1,errors,1,47.0,0.0011
ann_thyroid,0,label_shift,DR-C2,errors,0,,0.0006
ann_thyroid,0,label_shift,DR-C3,errors,0,,0.0023
ann_thyroid,0,label_shift,DR-C4,errors,0,,0.0006
ann_thyroid,0,label_shift,DR-C5,errors,0,,0.4754
ann_thyroid,0,label_shift,DR-C6,errors,0,,0.0275
ann_thyroid,0,label_shift,DR-C7,errors,0,,0.0089
ann_thyroid,0,label_shift,DR-C9,errors,0,,0.0005
ann_thyroid,0,label_shift,DR-MV1,joint,1,50.598739,0.001
ann_thyroid,0,label_shift,DR-MV2,joint,0,0.052,0.0032
ann_thyroid,0,label_shift,DR-CV1,joint,0,0.52254,0.8645
ann_thyroid,0,concept,DR-M1,features,0,0.14841,0.0202
ann_thyroid,0,concept,DR-M2,features,0,0.103354,0.0069
ann_thyroid,0,concept,DR-M3,features,0,0.064518,0.0243
ann_thyroid,0,concept,DR-M4,features,0,0.054301,0.1201
ann_thyroid,0,concept,DR-M5,features,0,0.018405,0.0086
ann_thyroid,0,concept,DR-M6,features,0,0.182948,0.071
ann_thyroid,0,concept,DR-M7,features,0,0.044103,0.0163
ann_thyroid,0,concept,DR-M8,errors,1,0.146,0.0001
ann_thyroid,0,concept,DR-M10,joint,0,0.003861,0.139
ann_thyroid,0,concept,DR-M12,features,0,0.042979,0.8638
ann_thyroid,0,concept,DR-M13,features,0,0.007964,0.0105
